-4.939225540981047, -63.11268365817094
-4.818068948305674, -57.36611694152924
-4.666682249281263, -51.33493253373314
-4.495140293731772, -45.077861069465285
-4.313535373901132, -38.993969681825746
-4.121865869033503, -33.05163418290854
-3.910067643132476, -27.401172141202153
-3.688238369912662, -22.5466539457544
-3.466457087904667, -18.628540275316908
-3.2447200083286103, -15.572904456862489
-3.023000609725328, -12.862259779201338
-2.801287525755181, -10.27482622325202
-2.579574441785034, -7.687392667302731
-2.3578714612279015, -5.297096906092435
-2.136192476276678, -3.3750034073872257
-1.9145400127846175, -1.9703966198718916
-1.6929267000179884, -1.3296987869701695
-1.471342434563776, -1.2557721139430527
-1.2497543803296836, -1.1079187678887905
-1.0281435934163072, -0.516505383671813
-0.8065441728425737, -0.14687201853621445
-0.5849788512877634, -0.4425787106446961
-0.36339837461343194, -0.4425787106446961
-0.1418178979390996, -0.4425787106446961
0.9258640611484479, 0.8634591795011346
1.147477373915077, 1.504157012402871
1.3690692169290504, 1.7259370314842357
1.5906623228696501, 1.972359274907987
1.8122832131960402, 2.760910453863957
2.0339533576608764, 4.510508382172532
2.2556752821174113, 7.270437508518441
2.4774439348591377, 10.94212893553221
2.69925805295943, 15.500940438871453
2.921111321785154, 20.823660896824293
3.1429911120700416, 26.663868065966994
3.344727362982442, 32.50681326003662
3.5363791167147047, 38.10278860569713
3.728051554378612, 44.102348825587185
3.9096580177862412, 50.21635848742294
4.081196886181755, 56.41319340329833
4.242665844199672, 62.647676161919016
4.3940783430108885, 69.18226600985219
4.525319873888393, 75.18440779610192
4.6464898956835645, 81.19300349825085
4.7676529713822875, 87.06606696651671
4.888813731715527, 92.89395302348822
4.9796362581316975, 96.32743628185905
